0	1	2	3	4	5	6	7	8
NC_012920.1	RefSeq	gene	3307	4262	.	+	.	"gene_id ""ND1""; transcript_id """"; db_xref ""GeneID:4535""; db_xref ""HGNC:HGNC:7455""; db_xref ""MIM:516000""; gbkey ""Gene""; gene ""ND1""; gene_biotype ""protein_coding""; gene_synonym ""MTND1""; "
NC_012920.1	RefSeq	gene	4470	5511	.	+	.	"gene_id ""ND2""; transcript_id """"; db_xref ""GeneID:4536""; db_xref ""HGNC:HGNC:7456""; db_xref ""MIM:516001""; gbkey ""Gene""; gene ""ND2""; gene_biotype ""protein_coding""; gene_synonym ""MTND2""; "
NC_012920.1	RefSeq	gene	5904	7445	.	+	.	"gene_id ""COX1""; transcript_id """"; db_xref ""GeneID:4512""; db_xref ""HGNC:HGNC:7419""; db_xref ""MIM:516030""; gbkey ""Gene""; gene ""COX1""; gene_biotype ""protein_coding""; gene_synonym ""COI""; gene_synonym ""MTCO1""; "
NC_012920.1	RefSeq	gene	7586	8269	.	+	.	"gene_id ""COX2""; transcript_id """"; db_xref ""GeneID:4513""; db_xref ""HGNC:HGNC:7421""; db_xref ""MIM:516040""; gbkey ""Gene""; gene ""COX2""; gene_biotype ""protein_coding""; gene_synonym ""COII""; gene_synonym ""MTCO2""; "
NC_012920.1	RefSeq	gene	8366	8572	.	+	.	"gene_id ""ATP8""; transcript_id """"; db_xref ""GeneID:4509""; db_xref ""HGNC:HGNC:7415""; db_xref ""MIM:516070""; gbkey ""Gene""; gene ""ATP8""; gene_biotype ""protein_coding""; gene_synonym ""ATPase8""; gene_synonym ""MTATP8""; "
NC_012920.1	RefSeq	gene	8527	9207	.	+	.	"gene_id ""ATP6""; transcript_id """"; db_xref ""GeneID:4508""; db_xref ""HGNC:HGNC:7414""; db_xref ""MIM:516060""; gbkey ""Gene""; gene ""ATP6""; gene_biotype ""protein_coding""; gene_synonym ""ATPase6""; gene_synonym ""MTATP6""; "
NC_012920.1	RefSeq	gene	9207	9990	.	+	.	"gene_id ""COX3""; transcript_id """"; db_xref ""GeneID:4514""; db_xref ""HGNC:HGNC:7422""; db_xref ""MIM:516050""; gbkey ""Gene""; gene ""COX3""; gene_biotype ""protein_coding""; gene_synonym ""COIII""; gene_synonym ""MTCO3""; "
NC_012920.1	RefSeq	gene	10059	10404	.	+	.	"gene_id ""ND3""; transcript_id """"; db_xref ""GeneID:4537""; db_xref ""HGNC:HGNC:7458""; db_xref ""MIM:516002""; gbkey ""Gene""; gene ""ND3""; gene_biotype ""protein_coding""; gene_synonym ""MTND3""; "
NC_012920.1	RefSeq	gene	10470	10766	.	+	.	"gene_id ""ND4L""; transcript_id """"; db_xref ""GeneID:4539""; db_xref ""HGNC:HGNC:7460""; db_xref ""MIM:516004""; gbkey ""Gene""; gene ""ND4L""; gene_biotype ""protein_coding""; gene_synonym ""MTND4L""; "
NC_012920.1	RefSeq	gene	10760	12137	.	+	.	"gene_id ""ND4""; transcript_id """"; db_xref ""GeneID:4538""; db_xref ""HGNC:HGNC:7459""; db_xref ""MIM:516003""; gbkey ""Gene""; gene ""ND4""; gene_biotype ""protein_coding""; gene_synonym ""MTND4""; "
NC_012920.1	RefSeq	gene	12337	14148	.	+	.	"gene_id ""ND5""; transcript_id """"; db_xref ""GeneID:4540""; db_xref ""HGNC:HGNC:7461""; db_xref ""MIM:516005""; gbkey ""Gene""; gene ""ND5""; gene_biotype ""protein_coding""; gene_synonym ""MTND5""; "
NC_012920.1	RefSeq	gene	14149	14673	.	-	.	"gene_id ""ND6""; transcript_id """"; db_xref ""GeneID:4541""; db_xref ""HGNC:HGNC:7462""; db_xref ""MIM:516006""; gbkey ""Gene""; gene ""ND6""; gene_biotype ""protein_coding""; gene_synonym ""MTND6""; "
NC_012920.1	RefSeq	gene	14747	15887	.	+	.	"gene_id ""CYTB""; transcript_id """"; db_xref ""GeneID:4519""; db_xref ""HGNC:HGNC:7427""; db_xref ""MIM:516020""; gbkey ""Gene""; gene ""CYTB""; gene_biotype ""protein_coding""; gene_synonym ""MTCYB""; "
