0	1	2	3	4	5	6	7	8
NC_000013.11	BestRefSeq	gene	19173772	19181824	.	-	.	"gene_id ""TUBA3C""; transcript_id """"; db_xref ""GeneID:7278""; db_xref ""HGNC:HGNC:12408""; db_xref ""MIM:602528""; description ""tubulin alpha 3c""; gbkey ""Gene""; gene ""TUBA3C""; gene_biotype ""protein_coding""; gene_synonym ""bA408E5.3""; gene_synonym ""TUBA2""; "
NC_000013.11	BestRefSeq	gene	19422877	19561574	.	-	.	"gene_id ""TPTE2""; transcript_id """"; db_xref ""GeneID:93492""; db_xref ""HGNC:HGNC:17299""; db_xref ""MIM:606791""; description ""transmembrane phosphoinositide 3-phosphatase and tensin homolog 2""; gbkey ""Gene""; gene ""TPTE2""; gene_biotype ""protein_coding""; gene_synonym ""TPIP""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	19633659	19673441	.	+	.	"gene_id ""MPHOSPH8""; transcript_id """"; db_xref ""GeneID:54737""; db_xref ""HGNC:HGNC:29810""; db_xref ""MIM:611626""; description ""M-phase phosphoprotein 8""; gbkey ""Gene""; gene ""MPHOSPH8""; gene_biotype ""protein_coding""; gene_synonym ""HSMPP8""; gene_synonym ""mpp8""; gene_synonym ""TWA3""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	19671205	19782945	.	-	.	"gene_id ""PSPC1""; transcript_id """"; db_xref ""GeneID:55269""; db_xref ""HGNC:HGNC:20320""; db_xref ""MIM:612408""; description ""paraspeckle component 1""; gbkey ""Gene""; gene ""PSPC1""; gene_biotype ""protein_coding""; gene_synonym ""PSP1""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	19823482	19863649	.	-	.	"gene_id ""ZMYM5""; transcript_id """"; db_xref ""GeneID:9205""; db_xref ""HGNC:HGNC:13029""; db_xref ""MIM:616443""; description ""zinc finger MYM-type containing 5""; gbkey ""Gene""; gene ""ZMYM5""; gene_biotype ""protein_coding""; gene_synonym ""HSPC050""; gene_synonym ""MYM""; gene_synonym ""ZNF198L1""; gene_synonym ""ZNF237""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	19863840	20089115	.	+	.	"gene_id ""ZMYM2""; transcript_id """"; db_xref ""GeneID:7750""; db_xref ""HGNC:HGNC:12989""; db_xref ""MIM:602221""; description ""zinc finger MYM-type containing 2""; gbkey ""Gene""; gene ""ZMYM2""; gene_biotype ""protein_coding""; gene_synonym ""FIM""; gene_synonym ""MYM""; gene_synonym ""NECRC""; gene_synonym ""RAMP""; gene_synonym ""SCLL""; gene_synonym ""ZNF198""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	20138255	20161565	.	-	.	"gene_id ""GJA3""; transcript_id """"; db_xref ""GeneID:2700""; db_xref ""HGNC:HGNC:4277""; db_xref ""MIM:121015""; description ""gap junction protein alpha 3""; gbkey ""Gene""; gene ""GJA3""; gene_biotype ""protein_coding""; gene_synonym ""CTRCT14""; gene_synonym ""CX46""; gene_synonym ""CZP3""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	20187470	20192938	.	-	.	"gene_id ""GJB2""; transcript_id """"; db_xref ""GeneID:2706""; db_xref ""HGNC:HGNC:4284""; db_xref ""MIM:121011""; description ""gap junction protein beta 2""; gbkey ""Gene""; gene ""GJB2""; gene_biotype ""protein_coding""; gene_synonym ""BAPS""; gene_synonym ""CX26""; gene_synonym ""DFNA3""; gene_synonym ""DFNA3A""; gene_synonym ""DFNB1""; gene_synonym ""DFNB1A""; gene_synonym ""HID""; gene_synonym ""KID""; gene_synonym ""NSRD1""; gene_synonym ""PPK""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	20221962	20232319	.	-	.	"gene_id ""GJB6""; transcript_id """"; db_xref ""GeneID:10804""; db_xref ""HGNC:HGNC:4288""; db_xref ""MIM:604418""; description ""gap junction protein beta 6""; gbkey ""Gene""; gene ""GJB6""; gene_biotype ""protein_coding""; gene_synonym ""CX30""; gene_synonym ""DFNA3""; gene_synonym ""DFNA3B""; gene_synonym ""DFNB1B""; gene_synonym ""ECTD2""; gene_synonym ""ED2""; gene_synonym ""EDH""; gene_synonym ""HED""; gene_synonym ""HED2""; "
NC_000013.11	BestRefSeq%2CGnomon	gene	20403669	20525857	.	-	.	"gene_id ""CRYL1""; transcript_id """"; db_xref ""GeneID:51084""; db_xref ""HGNC:HGNC:18246""; db_xref ""MIM:609877""; description ""crystallin lambda 1""; gbkey ""Gene""; gene ""CRYL1""; gene_biotype ""protein_coding""; gene_synonym ""GDH""; gene_synonym ""gul3DH""; gene_synonym ""HEL30""; gene_synonym ""lambda-CRY""; "
